loc,lat,longit,grouper,scenario,ensemble,year,spray1,spray2,spray3,dd1,dd2,dd3,dd3off,pon1,pon2,pon3,poff1,poff3,duration,maxdd,totdd,residue1,residue2,residue3,mdeffect,ceffectnmd,ceffectmd,time1,time2,time3,time4
Wenatchee,47.4235,-120.3103,6970,Historical,GFDL-ESM2M,1999,19may1999,28may1999,11jun1999,370,532,845,1121,.0125797706049876,.1800646534163167,.8441593545522897,.1579838190064852,.9905588412508769,.9558982362360577,3470,3725,0,14,14,23.879366,15.689528,3.9441082,1,,,
Wenatchee,47.4235,-120.3103,6971,Historical,GFDL-ESM2M,2000,17may2000,31may2000,14jun2000,375,529,755,1009,.0141687136091938,.1744033520426749,.6966861153550183,.1670000887723324,.9667152306592824,.9451432537797462,2920,3066,0,14,14,38.485275,15.647018,5.8042078,1,,,
Wenatchee,47.4235,-120.3103,6972,Historical,GFDL-ESM2M,2001,24apr2001,10may2001,24may2001,370,525,684,876,.0125797706049876,.1670000887723324,.5376727459111375,.1579838190064852,.8799516712354108,.858355630864576,3174,3446,0,14,14,26.369122,21.025534,5.378377,1,,,
Wenatchee,47.4235,-120.3103,6973,Historical,GFDL-ESM2M,2002,17may2002,30may2002,13jun2002,375,525,736,1089,.0141687136091938,.1670000887723324,.6572893672708608,.1670000887723324,.9862620781364422,.9720933645272484,3207,3427,0,14,14,30.822491,13.808076,4.4769449,1,,,
Wenatchee,47.4235,-120.3103,6974,Historical,GFDL-ESM2M,2003,12may2003,25may2003,08jun2003,375,526,743,1043,.0141687136091938,.1688351972932566,.6721114924263442,.1670000887723324,.9769292517303547,.9609254296002367,3397,3510,0,14,14,22.477612,14.208237,3.4697006,1,,,
Wenatchee,47.4235,-120.3103,6975,Historical,GFDL-ESM2M,2004,24may2004,13jun2004,27jun2004,373,526,751,1061,.0135153116235142,.1688351972932566,.6886145356523791,.1633615847384016,.9811084385622373,.962119514383868,2705,2753,0,14,14,33.052795,14.901435,5.1065655,1,,,
Wenatchee,47.4235,-120.3103,6976,Historical,GFDL-ESM2M,2005,29apr2005,14may2005,28may2005,375,533,757,971,.0141687136091938,.1819721990452778,.7006760441513662,.1670000887723324,.9507443317729758,.9216035078908367,3143,3295,0,14,14,32.010181,17.310438,4.8758426,1,,,
Wenatchee,47.4235,-120.3103,6977,Historical,GFDL-ESM2G,1979,01jun1979,16jun1979,30jun1979,376,521,736,949,.0145045457879922,.1597656811991448,.6572893672708608,.1688351972932566,.9387497114353643,.9333146817414839,2196,2301,0,14,14,52.551136,17.796864,8.7805882,1,,,
Wenatchee,47.4235,-120.3103,6978,Historical,GFDL-ESM2G,1980,09jun1980,16jun1980,30jun1980,373,520,749,1043,.0135153116235142,.1579838190064852,.6845333678397907,.1633615847384016,.9769292517303547,.9687917058387567,2411,2568,0,14,14,41.613487,15.225681,5.793581,1,,,
Wenatchee,47.4235,-120.3103,6979,Historical,GFDL-ESM2G,1981,26may1981,04jun1981,18jun1981,373,536,773,1117,.0135153116235142,.1877553713391024,.7314673782834566,.1633615847384016,.9900994598511523,.9521903616269373,3008,3194,0,14,14,30.516518,16.325666,5.1602521,1,,,
Wenatchee,47.4235,-120.3103,6980,Historical,GFDL-ESM2G,1982,04jun1982,11jun1982,25jun1982,373,521,837,1100,.0135153116235142,.1597656811991448,.8337251301701364,.1633615847384016,.9879082134639438,.9779888053796862,2520,2646,0,14,14,34.375614,14.16295,4.9900742,1,,,
Wenatchee,47.4235,-120.3103,6981,Historical,GFDL-ESM2G,1983,30apr1983,10may1983,24may1983,384,531,646,873,.017420027519795,.178167293167297,.4433704917309639,.1838898728994229,.8767990453716068,.8651015975839377,3083,3193,0,14,14,32.603554,20.733223,6.328054,1,,,
Wenatchee,47.4235,-120.3103,6982,Historical,GFDL-ESM2G,1984,16may1984,26may1984,09jun1984,378,523,715,985,.0151948384005804,.1633615847384016,.6108337279085025,.1725368800660678,.9572712702036332,.951251727130719,3235,3357,0,14,14,36.26223,14.937636,5.2431035,1,,,
Wenatchee,47.4235,-120.3103,6983,Historical,GFDL-ESM2G,1985,08may1985,20may1985,03jun1985,373,521,805,1058,.0135153116235142,.1597656811991448,.7868162513786471,.1633615847384016,.9804632754504559,.9705438673661984,3130,3259,0,14,14,28.967552,13.696497,4.0961733,1,,,
Wenatchee,47.4235,-120.3103,6984,Historical,GFDL-ESM2G,1986,06may1986,23may1986,06jun1986,376,527,765,1003,.0145045457879922,.1706808112511181,.7163249110376377,.1688351972932566,.964545448937731,.9481952891918772,2900,3065,0,14,14,40.874916,14.713499,5.8107467,1,,,
Wenatchee,47.4235,-120.3103,6985,Historical,GFDL-ESM2G,1987,28may1987,09jun1987,23jun1987,367,520,696,1009,.0116959618254923,.1579838190064852,.5665448638790693,.1527031120785534,.9667152306592824,.9497385619058583,2844,3098,0,14,14,33.884583,15.029531,4.9448724,1,,,
Wenatchee,47.4235,-120.3103,6986,Historical,GFDL-ESM2G,1988,02may1988,16may1988,30may1988,372,524,731,870,.0131975958148788,.1651755351451852,.6464917644494614,.1615582847413053,.8735815727476839,.8567667265289253,3039,3183,0,14,14,33.510342,20.032612,6.6071272,1,,,
Wenatchee,47.4235,-120.3103,6987,Historical,GFDL-ESM2G,1989,24may1989,06jun1989,20jun1989,375,529,679,1054,.0141687136091938,.1744033520426749,.525474564934952,.1670000887723324,.9795720981043735,.9580001212248372,2873,3035,0,14,14,33.412518,15.263075,5.4546137,1,,,
Wenatchee,47.4235,-120.3103,6988,Historical,GFDL-ESM2G,1990,28apr1990,11may1990,25may1990,367,530,757,928,.0116959618254923,.1762801743775738,.7006760441513662,.1527031120785534,.9250644342267618,.889791410102249,3441,3593,0,14,14,25.642159,19.47641,5.1321592,1,,,
Wenatchee,47.4235,-120.3103,6989,Historical,GFDL-ESM2G,1991,06may1991,15may1991,29may1991,367,529,770,1037,.0116959618254923,.1744033520426749,.7258489789297784,.1527031120785534,.9753617079932876,.9419655062036737,3241,3348,0,14,14,32.186329,16.075678,5.8141999,1,,,
Wenatchee,47.4235,-120.3103,6990,Historical,GFDL-ESM2G,1992,01may1992,10may1992,24may1992,369,524,663,848,.0122795160933843,.1651755351451852,.4859276282547342,.1562127419008381,.8479423473367472,.8267000379990159,2749,2832,0,14,14,41.010223,20.786657,7.5653033,1,,,
Wenatchee,47.4235,-120.3103,6991,Historical,GFDL-ESM2G,1993,02may1993,14may1993,28may1993,375,528,733,931,.0141687136091938,.1725368800660678,.6508314146697238,.1670000887723324,.92716410219819,.9074585972952608,3191,3362,0,14,14,32.362812,17.392502,5.3117003,1,,,
Wenatchee,47.4235,-120.3103,6992,Historical,GFDL-ESM2G,1994,14may1994,22may1994,05jun1994,374,519,756,922,.0138389932426956,.1562127419008381,.698684925630459,.1651755351451852,.9207130179492933,.9158368179509447,3137,3292,0,14,14,30.871351,16.563213,5.020432,1,,,
Wenatchee,47.4235,-120.3103,6993,Historical,GFDL-ESM2G,1995,24may1995,03jun1995,17jun1995,368,530,798,1056,.0119849371981892,.1762801743775738,.7754310884587362,.1544524924564875,.980022173392719,.9462095542734434,2855,3153,0,14,14,32.946781,16.136406,5.2842588,1,,,
Wenatchee,47.4235,-120.3103,6994,Historical,GFDL-ESM2G,1996,04jun1996,16jun1996,30jun1996,380,531,792,1121,.0159104576369678,.178167293167297,.7653491800322654,.1762801743775738,.9905588412508769,.9727612648241859,2687,2820,0,14,14,33.679703,15.004861,5.2841892,1,,,
Wenatchee,47.4235,-120.3103,6995,Historical,GFDL-ESM2G,1997,05may1997,17may1997,31may1997,373,519,729,925,.0135153116235142,.1562127419008381,.6421250591926615,.1633615847384016,.922914349122758,.9165478803368072,3060,3248,0,14,14,33.4814,16.42288,5.5450859,1,,,
Wenatchee,47.4235,-120.3103,6996,Historical,GFDL-ESM2G,1998,03may1998,21may1998,04jun1998,375,517,797,973,.0141687136091938,.1527031120785534,.7737714781831253,.1670000887723324,.9517266442305533,.9518549073151386,3174,3357,0,14,14,22.37941,15.087441,3.5876865,1,,,
Wenatchee,47.4235,-120.3103,6997,Historical,GFDL-ESM2G,1999,17may1999,29may1999,12jun1999,378,527,821,1028,.0151948384005804,.1706808112511181,.8113175798291371,.1725368800660678,.9728312496558011,.9594924800701704,2886,3078,0,14,14,37.339523,14.942141,6.163465,1,,,
Wenatchee,47.4235,-120.3103,6998,Historical,GFDL-ESM2G,2000,09may2000,19may2000,02jun2000,374,518,818,1095,.0138389932426956,.1544524924564875,.8068842294690158,.1651755351451852,.9871837648157595,.9840678142617616,3501,3606,0,14,14,25.615843,13.238853,3.3369873,1,,,
Wenatchee,47.4235,-120.3103,6999,Historical,GFDL-ESM2G,2001,24apr2001,07may2001,21may2001,371,522,620,752,.0128857730218822,.1615582847413053,.3782733048835504,.1597656811991448,.6906438216972191,.6759654451331764,3318,3588,0,14,14,30.880138,34.554924,10.541131,1,,,
Wenatchee,47.4235,-120.3103,7000,Historical,GFDL-ESM2G,2002,24apr2002,05may2002,19may2002,374,520,698,884,.0138389932426956,.1579838190064852,.5712947097924472,.1651755351451852,.8880470581999924,.8813997810959968,3385,3640,0,14,14,21.439432,19.500589,3.4510019,1,,,
Wenatchee,47.4235,-120.3103,7001,Historical,GFDL-ESM2G,2003,24apr2003,08may2003,22may2003,371,521,729,974,.0128857730218822,.1597656811991448,.6421250591926615,.1597656811991448,.9522114077050444,.9393256346831622,3072,3302,0,14,14,37.08144,15.009986,5.7124915,1,,,
Wenatchee,47.4235,-120.3103,7002,Historical,GFDL-ESM2G,2004,21may2004,27may2004,10jun2004,367,522,786,1053,.0116959618254923,.1615582847413053,.7549696260178258,.1527031120785534,.9793436470588434,.9587925125705991,3093,3344,0,14,14,27.042479,14.388447,4.0345974,1,,,
Wenatchee,47.4235,-120.3103,7003,Historical,GFDL-ESM2G,2005,05may2005,16may2005,30may2005,374,524,700,926,.0138389932426956,.1651755351451852,.5760252340672705,.1651755351451852,.9236366972395078,.9097977039968123,2991,3246,0,14,14,36.263596,16.457848,6.3885012,1,,,
Wenatchee,47.4235,-120.3103,7004,Historical,HadGEM2-CC365,1979,05may1979,20may1979,03jun1979,370,526,685,788,.0125797706049876,.1688351972932566,.5401013799569945,.1579838190064852,.7584624767076255,.7350313278158664,2867,2974,0,14,14,35.129299,28.142996,9.3199749,1,,,
Wenatchee,47.4235,-120.3103,7005,Historical,HadGEM2-CC365,1980,13may1980,21may1980,04jun1980,371,534,879,1150,.0128857730218822,.1838898728994229,.8830401562188814,.1597656811991448,.9933445399071885,.9563345751850283,3418,3717,0,14,14,18.991386,16.241207,3.1080246,1,,,
Wenatchee,47.4235,-120.3103,7006,Historical,HadGEM2-CC365,1981,10may1981,22may1981,05jun1981,365,524,686,947,.0111345343239488,.1651755351451852,.5425261591228051,.1492371182624762,.9375450300351054,.9104720788284476,2830,2939,0,14,14,35.483654,16.753529,6.1017766,1,,,
Wenatchee,47.4235,-120.3103,7007,Historical,HadGEM2-CC365,1982,17may1982,27may1982,10jun1982,376,524,798,1063,.0145045457879922,.1651755351451852,.7754310884587362,.1688351972932566,.9815277740326736,.9706828903927528,3054,3258,0,14,14,31.301687,13.846811,4.6266518,1,,,
Wenatchee,47.4235,-120.3103,7008,Historical,HadGEM2-CC365,1983,24may1983,02jun1983,16jun1983,366,528,747,1001,.011412518089239,.1725368800660678,.6804222892192751,.1509646409972667,.9637949716685106,.9308102145104704,2519,2599,0,14,14,45.344574,17.61339,7.6437974,1,,,
Wenatchee,47.4235,-120.3103,7009,Historical,HadGEM2-CC365,1984,26may1984,03jun1984,17jun1984,378,534,768,1072,.0151948384005804,.1838898728994229,.7220632664366201,.1725368800660678,.9833123740513177,.9567645428173822,2942,3198,0,14,14,35.586288,15.712493,5.7787166,1,,,
Wenatchee,47.4235,-120.3103,7010,Historical,HadGEM2-CC365,1985,05may1985,12may1985,26may1985,380,516,652,876,.0159104576369678,.1509646409972667,.4584262402988301,.1762801743775738,.8799516712354108,.8893567469787501,3337,3520,0,14,14,26.960684,19.819626,5.1607318,1,,,
Wenatchee,47.4235,-120.3103,7011,Historical,HadGEM2-CC365,1986,06may1986,26may1986,09jun1986,374,522,716,864,.0138389932426956,.1615582847413053,.6131091574432468,.1651755351451852,.8669493416473645,.8567275988085488,2725,2804,0,14,14,41.737965,19.931787,7.8930435,1,,,
Wenatchee,47.4235,-120.3103,7012,Historical,HadGEM2-CC365,1987,26may1987,05jun1987,19jun1987,381,522,787,1024,.0162779483662256,.1615582847413053,.7567201704265435,.178167293167297,.9716339597957731,.9719650198555392,2918,3074,0,14,14,36.76754,14.833266,5.5210156,1,,,
Wenatchee,47.4235,-120.3103,7013,Historical,HadGEM2-CC365,1988,17may1988,27may1988,10jun1988,375,535,746,975,.0141687136091938,.1858176167572078,.6783556173746788,.1670000887723324,.9526919474933271,.9197057058992578,3115,3383,0,14,14,31.403074,17.05961,4.9537897,1,,,
Wenatchee,47.4235,-120.3103,7014,Historical,HadGEM2-CC365,1989,11may1989,22may1989,05jun1989,370,524,773,967,.0125797706049876,.1651755351451852,.7314673782834566,.1579838190064852,.9487277590396652,.9289562722959777,3130,3243,0,14,14,29.480251,16.087652,4.9739981,1,,,
Wenatchee,47.4235,-120.3103,7015,Historical,HadGEM2-CC365,1990,16may1990,29may1990,12jun1990,376,519,808,1092,.0145045457879922,.1562127419008381,.7915712984140582,.1688351972932566,.9867302382136318,.9848481478180581,2917,3027,0,14,14,27.123995,13.171974,3.8463204,1,,,
Wenatchee,47.4235,-120.3103,7016,Historical,HadGEM2-CC365,1991,19may1991,27may1991,10jun1991,366,531,785,1054,.011412518089239,.178167293167297,.7532108515442977,.1509646409972667,.9795720981043735,.9409569278451042,3354,3434,0,14,14,24.627989,16.282833,4.0382743,1,,,
Wenatchee,47.4235,-120.3103,7017,Historical,HadGEM2-CC365,1992,20may1992,07jun1992,21jun1992,363,527,692,900,.0105946612223356,.1706808112511181,.5569894997053251,.1458150680984592,.9029256694603711,.8674652650853767,2826,2947,0,14,14,44.323193,20.817469,8.7239189,1,,,
Wenatchee,47.4235,-120.3103,7018,Historical,HadGEM2-CC365,1993,22may1993,30may1993,13jun1993,369,521,747,1081,.0122795160933843,.1597656811991448,.6804222892192751,.1562127419008381,.9849389502160707,.9691064948243797,3269,3373,0,14,14,26.73946,13.677914,3.9167008,1,,,
Wenatchee,47.4235,-120.3103,7019,Historical,HadGEM2-CC365,1994,15apr1994,01may1994,15may1994,376,520,626,773,.0145045457879922,.1579838190064852,.3932217706529926,.1688351972932566,.7314673782834566,.7278142107822358,3278,3413,0,14,14,35.103458,31.32999,9.4952106,1,,,
Wenatchee,47.4235,-120.3103,7020,Historical,HadGEM2-CC365,1995,17may1995,25may1995,08jun1995,367,520,695,909,.0116959618254923,.1579838190064852,.5641628731099542,.1527031120785534,.9105615715293101,.8935849027758859,2691,2917,0,14,14,41.232258,17.058481,6.5891552,1,,,
Wenatchee,47.4235,-120.3103,7021,Historical,HadGEM2-CC365,1996,20may1996,05jun1996,19jun1996,381,526,725,967,.0162779483662256,.1688351972932566,.6333120021592886,.178167293167297,.9487277590396652,.9417819065474801,2783,2967,0,14,14,42.141628,16.310188,6.820456,1,,,
Wenatchee,47.4235,-120.3103,7022,Historical,HadGEM2-CC365,1997,16may1997,25may1997,08jun1997,374,531,699,882,.0138389932426956,.178167293167297,.5736624223446402,.1651755351451852,.8860652205660291,.8592344693012217,2699,2786,0,14,14,43.634602,20.547522,8.554491,1,,,
Wenatchee,47.4235,-120.3103,7023,Historical,HadGEM2-CC365,1998,20may1998,31may1998,14jun1998,372,520,737,964,.0131975958148788,.1579838190064852,.6594281030991376,.1615582847413053,.9471689623573216,.9375458322772628,2855,2972,0,14,14,32.364532,15.329127,5.2027855,1,,,
Wenatchee,47.4235,-120.3103,7024,Historical,HadGEM2-CC365,1999,28apr1999,13may1999,27may1999,370,521,712,947,.0125797706049876,.1597656811991448,.6039721130184952,.1579838190064852,.9375450300351054,.9231833972374581,3339,3422,0,14,14,30.400438,15.957558,4.8799057,1,,,
Wenatchee,47.4235,-120.3103,7025,Historical,HadGEM2-CC365,2000,28may2000,07jun2000,21jun2000,375,511,763,1033,.0141687136091938,.1424372501831023,.7124597257938499,.1670000887723324,.9742643269061032,.9846584518861395,2830,2980,0,14,14,32.682037,13.851384,4.4038429,1,,,
Wenatchee,47.4235,-120.3103,7026,Historical,HadGEM2-CC365,2001,15may2001,01jun2001,15jun2001,370,527,741,967,.0125797706049876,.1706808112511181,.6679123498212061,.1579838190064852,.9487277590396652,.9234509961900447,2722,2873,0,14,14,29.591372,16.346104,4.9900022,1,,,
Wenatchee,47.4235,-120.3103,7027,Historical,HadGEM2-CC365,2002,11may2002,23may2002,06jun2002,372,529,775,964,.0131975958148788,.1744033520426749,.7351726609647407,.1615582847413053,.9471689623573216,.9211262992410733,2866,2993,0,14,14,33.315094,16.812057,5.7597203,1,,,
Wenatchee,47.4235,-120.3103,7028,Historical,HadGEM2-CC365,2003,21may2003,31may2003,14jun2003,370,533,744,952,.0125797706049876,.1819721990452778,.6742001830066029,.1579838190064852,.9405196060035762,.903951455359796,2821,3033,0,14,14,38.069794,18.840675,7.0504465,1,,,
Wenatchee,47.4235,-120.3103,7029,Historical,HadGEM2-CC365,2004,05may2004,27may2004,10jun2004,372,523,674,797,.0131975958148788,.1633615847384016,.5131922383656875,.1615582847413053,.7737714781831253,.7587705823711502,2607,2792,0,14,14,46.344501,25.254271,10.237727,1,,,
Wenatchee,47.4235,-120.3103,7030,Historical,HadGEM2-CC365,2005,12may2005,26may2005,09jun2005,369,522,811,995,.0122795160933843,.1615582847413053,.7962518563489382,.1562127419008381,.9614590052725622,.9438339463387108,2993,3181,0,14,14,34.304474,14.824851,5.0959015,1,,,
Wenatchee,47.4235,-120.3103,7031,RCP4.5,bcc-csm1-1,2025,06may2025,17may2025,31may2025,379,531,686,932,.0155494454805626,.178167293167297,.5425261591228051,.1744033520426749,.9278529310181437,.908539544412959,3290,3476,0,14,14,29.503738,17.442942,5.001883,,1,,
Wenatchee,47.4235,-120.3103,7032,RCP4.5,bcc-csm1-1,2026,05may2026,15may2026,29may2026,380,520,690,989,.0159104576369678,.1579838190064852,.5521851554180216,.1762801743775738,.9589918182775699,.9613777160116905,3391,3529,0,14,14,28.224184,14.971559,4.2809529,,1,,
Wenatchee,47.4235,-120.3103,7033,RCP4.5,bcc-csm1-1,2027,15may2027,27may2027,10jun2027,375,526,706,977,.0141687136091938,.1688351972932566,.5900953425847792,.1670000887723324,.9536404699493554,.9376366478192374,3035,3139,0,14,14,30.143133,15.14919,4.5730224,,1,,
Wenatchee,47.4235,-120.3103,7034,RCP4.5,bcc-csm1-1,2028,14may2028,25may2028,08jun2028,378,525,748,1040,.0151948384005804,.1670000887723324,.6824815507578958,.1725368800660678,.9761570337704704,.9664989866636253,3277,3551,0,14,14,27.114614,14.324558,3.9091539,,1,,
Wenatchee,47.4235,-120.3103,7035,RCP4.5,bcc-csm1-1,2029,07may2029,18may2029,01jun2029,381,522,792,1158,.0162779483662256,.1615582847413053,.7653491800322654,.178167293167297,.9939659948281651,.9942970548879312,3650,3978,0,14,14,18.793558,13.63123,2.5963008,,1,,
Wenatchee,47.4235,-120.3103,7036,RCP4.5,bcc-csm1-1,2030,03may2030,18may2030,01jun2030,374,524,692,1024,.0138389932426956,.1651755351451852,.5569894997053251,.1651755351451852,.9716339597957731,.9577949665530775,3406,3723,0,14,14,22.79438,14.39404,3.3741248,,1,,
Wenatchee,47.4235,-120.3103,7037,RCP4.5,bcc-csm1-1,2031,28apr2031,08may2031,22may2031,368,522,746,993,.0119849371981892,.1615582847413053,.6783556173746788,.1544524924564875,.9606514730874086,.9415607436044016,3710,3871,0,14,14,21.065195,15.241231,3.1259551,,1,,
Wenatchee,47.4235,-120.3103,7038,RCP4.5,bcc-csm1-1,2032,27may2032,07jun2032,21jun2032,379,527,779,1130,.0155494454805626,.1706808112511181,.7424859009029399,.1744033520426749,.9915214507116397,.9796945460226338,2869,3009,0,14,14,30.076391,14.053164,4.7253971,,1,,
Wenatchee,47.4235,-120.3103,7039,RCP4.5,bcc-csm1-1,2033,30apr2033,18may2033,01jun2033,376,528,807,1069,.0145045457879922,.1725368800660678,.789994564110702,.1688351972932566,.9827356940844878,.9645294655236843,3292,3509,0,14,14,30.008331,14.216696,4.4606161,,1,,
Wenatchee,47.4235,-120.3103,7040,RCP4.5,bcc-csm1-1,2034,16may2034,23may2034,06jun2034,370,513,769,1090,.0125797706049876,.1458150680984592,.7239601216618734,.1579838190064852,.9864197826645704,.9860087629676088,3476,3854,0,14,14,23.667532,13.13017,3.3419425,,1,,
Wenatchee,47.4235,-120.3103,7041,RCP4.5,bcc-csm1-1,2035,04may2035,13may2035,27may2035,373,522,749,995,.0135153116235142,.1615582847413053,.6845333678397907,.1633615847384016,.9614590052725622,.9497469936461442,3698,3879,0,14,14,22.23044,14.66935,3.4055302,,1,,
Wenatchee,47.4235,-120.3103,7042,RCP4.5,bcc-csm1-1,2036,28apr2036,14may2036,28may2036,376,528,675,909,.0145045457879922,.1725368800660678,.5156549326157116,.1688351972932566,.9105615715293101,.8923553429685067,3127,3349,0,14,14,28.604019,18.538984,4.6389456,,1,,
