"","year","supply","ENVFLW","available","state","district","model"
"2738","1987",-98.5384916432861,"-19.7076983286572",-78.8307933146289,"Wisconsin","5560","Baseline"
"2739","1988",223.107707105304,"44.6215414210608",178.486165684243,"Wisconsin","5560","Baseline"
"2740","1989",-102.315111768056,"-20.4630223536112",-81.8520894144448,"Wisconsin","5560","Baseline"
"2741","1990",1036.79132267397,"207.358264534795",829.433058139179,"Wisconsin","5560","Baseline"
"2742","1991",969.187829081574,"193.837565816315",775.350263265259,"Wisconsin","5560","Baseline"
"2743","1992",867.791848243654,"173.558369648731",694.233478594923,"Wisconsin","5560","Baseline"
"2744","1993",1665.09328547229,"333.018657094459",1332.07462837783,"Wisconsin","5560","Baseline"
"2745","1994",434.384056893884,"86.8768113787768",347.507245515107,"Wisconsin","5560","Baseline"
"2746","1995",569.228040435394,"113.845608087079",455.382432348315,"Wisconsin","5560","Baseline"
"2747","1996",760.190556736854,"152.038111347371",608.152445389483,"Wisconsin","5560","Baseline"
"2748","1997",580.334415592884,"116.066883118577",464.267532474307,"Wisconsin","5560","Baseline"
"2749","1998",606.471877015734,"121.294375403147",485.177501612587,"Wisconsin","5560","Baseline"
"2750","1999",617.601391551124,"123.520278310225",494.081113240899,"Wisconsin","5560","Baseline"
"2751","2000",917.298263600694,"183.459652720139",733.838610880555,"Wisconsin","5560","Baseline"
"2752","2001",904.560727681884,"180.912145536377",723.648582145507,"Wisconsin","5560","Baseline"
"2753","2002",890.632339198664,"178.126467839733",712.505871358931,"Wisconsin","5560","Baseline"
"2754","2003",434.721841337204,"86.9443682674408",347.777473069763,"Wisconsin","5560","Baseline"
"2755","2004",1112.3611040211,"222.472220804221",889.888883216883,"Wisconsin","5560","Baseline"
"2756","2005",98.124752428994,"19.6249504857988",78.4998019431952,"Wisconsin","5560","Baseline"
"2757","2006",366.429254907314,"73.2858509814628",293.143403925851,"Wisconsin","5560","Baseline"
"2758","2007",300.548984362694,"60.1097968725388",240.439187490155,"Wisconsin","5560","Baseline"
"2759","2008",918.510293115964,"183.702058623193",734.808234492771,"Wisconsin","5560","Baseline"
"2760","2009",652.777098420684,"130.555419684137",522.221678736547,"Wisconsin","5560","Baseline"
"2761","2010",1437.79498295204,"287.558996590409",1150.23598636164,"Wisconsin","5560","Baseline"
"2762","2021",2103.3751196411,"420.67502392822",1682.70009571288,"Wisconsin","5560","Future1"
"2763","2022",726.908059122288,"145.381611824458",581.52644729783,"Wisconsin","5560","Future1"
"2764","2023",1232.58043757875,"246.51608751575",986.064350063001,"Wisconsin","5560","Future1"
"2765","2024",519.816872278158,"103.963374455632",415.853497822526,"Wisconsin","5560","Future1"
"2766","2025",775.46308992363,"155.092617984726",620.370471938904,"Wisconsin","5560","Future1"
"2767","2026",1790.41754970209,"358.083509940418",1432.33403976167,"Wisconsin","5560","Future1"
"2768","2027",1557.44426795453,"311.488853590906",1245.95541436362,"Wisconsin","5560","Future1"
"2769","2028",1814.74947966662,"362.949895933325",1451.7995837333,"Wisconsin","5560","Future1"
"2770","2029",1882.41070852483,"376.482141704966",1505.92856681986,"Wisconsin","5560","Future1"
"2771","2030",1152.97561826849,"230.595123653698",922.38049461479,"Wisconsin","5560","Future1"
"2772","2031",2063.64448973303,"412.728897946606",1650.91559178643,"Wisconsin","5560","Future1"
"2773","2032",2414.89347391548,"482.978694783096",1931.91477913238,"Wisconsin","5560","Future1"
"2774","2033",2343.27880292325,"468.65576058465",1874.6230423386,"Wisconsin","5560","Future1"
"2775","2034",-20.0311457226141,"-4.00622914452283",-16.0249165780913,"Wisconsin","5560","Future1"
"2776","2035",742.246586822128,"148.449317364426",593.797269457702,"Wisconsin","5560","Future1"
"2777","2036",791.75837334331,"158.351674668662",633.406698674648,"Wisconsin","5560","Future1"
"2778","2037",424.09363287084,"84.818726574168",339.274906296672,"Wisconsin","5560","Future1"
"2779","2038",693.80478986749,"138.760957973498",555.043831893992,"Wisconsin","5560","Future1"
"2780","2039",1181.20295184162,"236.240590368324",944.962361473298,"Wisconsin","5560","Future1"
"2781","2040",1803.16975049232,"360.633950098464",1442.53580039385,"Wisconsin","5560","Future1"
"2782","2041",1927.99799912816,"385.599599825632",1542.39839930253,"Wisconsin","5560","Future1"
"2783","2042",1607.56747355692,"321.513494711383",1286.05397884553,"Wisconsin","5560","Future1"
"2784","2043",-179.334484425692,"-35.8668968851384",-143.467587540554,"Wisconsin","5560","Future1"
