ARRAYID,Location
5304,data_48.78125_-117.71875
5305,data_48.78125_-117.65625
5306,data_48.78125_-117.59375
5307,data_48.78125_-117.53125
5308,data_48.78125_-117.46875
5309,data_48.78125_-117.40625
5310,data_48.78125_-117.34375
5311,data_48.78125_-117.28125
5312,data_48.78125_-117.21875
5313,data_48.78125_-117.15625
5314,data_48.78125_-117.09375
5315,data_48.84375_-123.09375
5316,data_48.84375_-123.03125
5317,data_48.84375_-122.96875
5318,data_48.84375_-122.90625
5319,data_48.84375_-122.84375
5320,data_48.84375_-122.78125
5321,data_48.84375_-122.71875
5322,data_48.84375_-122.65625
5323,data_48.84375_-122.59375
5324,data_48.84375_-122.53125
5325,data_48.84375_-122.46875
5326,data_48.84375_-122.40625
5327,data_48.84375_-122.34375
5328,data_48.84375_-122.28125
5329,data_48.84375_-122.21875
5330,data_48.84375_-122.15625
5331,data_48.84375_-122.09375
5332,data_48.84375_-122.03125
5333,data_48.84375_-121.96875
5334,data_48.84375_-121.90625
5335,data_48.84375_-121.84375
5336,data_48.84375_-121.78125
5337,data_48.84375_-121.71875
5338,data_48.84375_-121.65625
5339,data_48.84375_-121.59375
5340,data_48.84375_-121.53125
5341,data_48.84375_-121.46875
5342,data_48.84375_-121.40625
5343,data_48.84375_-121.34375
5344,data_48.84375_-121.28125
5345,data_48.84375_-121.21875
5346,data_48.84375_-121.15625
5347,data_48.84375_-121.09375
5348,data_48.84375_-121.03125
5349,data_48.84375_-120.96875
5350,data_48.84375_-120.90625
5351,data_48.84375_-120.84375
5352,data_48.84375_-120.78125
5353,data_48.84375_-120.71875
5354,data_48.84375_-120.65625
5355,data_48.84375_-120.59375
5356,data_48.84375_-120.53125
5357,data_48.84375_-120.46875
5358,data_48.84375_-120.40625
5359,data_48.84375_-120.34375
5360,data_48.84375_-120.28125
5361,data_48.84375_-120.21875
5362,data_48.84375_-120.15625
5363,data_48.84375_-120.09375
5364,data_48.84375_-120.03125
5365,data_48.84375_-119.96875
5366,data_48.84375_-119.90625
5367,data_48.84375_-119.84375
5368,data_48.84375_-119.78125
5369,data_48.84375_-119.71875
5370,data_48.84375_-119.65625
5371,data_48.84375_-119.59375
5372,data_48.84375_-119.53125
5373,data_48.84375_-119.46875
5374,data_48.84375_-119.40625
5375,data_48.84375_-119.34375
5376,data_48.84375_-119.28125
5377,data_48.84375_-119.21875
5378,data_48.84375_-119.15625
5379,data_48.84375_-119.09375
5380,data_48.84375_-119.03125
5381,data_48.84375_-118.96875
5382,data_48.84375_-118.90625
5383,data_48.84375_-118.84375
5384,data_48.84375_-118.78125
5385,data_48.84375_-118.71875
5386,data_48.84375_-118.65625
5387,data_48.84375_-118.59375
5388,data_48.84375_-118.53125
5389,data_48.84375_-118.46875
5390,data_48.84375_-118.40625
5391,data_48.84375_-118.34375
5392,data_48.84375_-118.28125
5393,data_48.84375_-118.21875
5394,data_48.84375_-118.15625
5395,data_48.84375_-118.09375
5396,data_48.84375_-118.03125
5397,data_48.84375_-117.96875
5398,data_48.84375_-117.90625
5399,data_48.84375_-117.84375
5400,data_48.84375_-117.78125
5401,data_48.84375_-117.71875
5402,data_48.84375_-117.65625
5403,data_48.84375_-117.59375
5404,data_48.84375_-117.53125
5405,data_48.84375_-117.46875
5406,data_48.84375_-117.40625
5407,data_48.84375_-117.34375
5408,data_48.84375_-117.28125
5409,data_48.84375_-117.21875
5410,data_48.84375_-117.15625
5411,data_48.84375_-117.09375
5412,data_48.84375_-117.03125
5413,data_48.90625_-123.21875
5414,data_48.90625_-123.15625
5415,data_48.90625_-123.09375
5416,data_48.90625_-123.03125
5417,data_48.90625_-122.96875
5418,data_48.90625_-122.90625
5419,data_48.90625_-122.84375
5420,data_48.90625_-122.78125
5421,data_48.90625_-122.71875
5422,data_48.90625_-122.65625
5423,data_48.90625_-122.59375
5424,data_48.90625_-122.53125
5425,data_48.90625_-122.46875
5426,data_48.90625_-122.40625
5427,data_48.90625_-122.34375
5428,data_48.90625_-122.28125
5429,data_48.90625_-122.21875
5430,data_48.90625_-122.15625
5431,data_48.90625_-122.09375
5432,data_48.90625_-122.03125
5433,data_48.90625_-121.96875
5434,data_48.90625_-121.90625
5435,data_48.90625_-121.84375
5436,data_48.90625_-121.78125
5437,data_48.90625_-121.71875
5438,data_48.90625_-121.65625
5439,data_48.90625_-121.59375
5440,data_48.90625_-121.53125
5441,data_48.90625_-121.46875
5442,data_48.90625_-121.40625
5443,data_48.90625_-121.34375
5444,data_48.90625_-121.28125
5445,data_48.90625_-121.21875
5446,data_48.90625_-121.15625
5447,data_48.90625_-121.09375
5448,data_48.90625_-121.03125
5449,data_48.90625_-120.96875
5450,data_48.90625_-120.90625
5451,data_48.90625_-120.84375
5452,data_48.90625_-120.78125
5453,data_48.90625_-120.71875
5454,data_48.90625_-120.65625
5455,data_48.90625_-120.59375
5456,data_48.90625_-120.53125
5457,data_48.90625_-120.46875
5458,data_48.90625_-120.40625
5459,data_48.90625_-120.34375
5460,data_48.90625_-120.28125
5461,data_48.90625_-120.21875
5462,data_48.90625_-120.15625
5463,data_48.90625_-120.09375
5464,data_48.90625_-120.03125
5465,data_48.90625_-119.96875
5466,data_48.90625_-119.90625
5467,data_48.90625_-119.84375
5468,data_48.90625_-119.78125
5469,data_48.90625_-119.71875
5470,data_48.90625_-119.65625
5471,data_48.90625_-119.59375
5472,data_48.90625_-119.53125
5473,data_48.90625_-119.46875
5474,data_48.90625_-119.40625
5475,data_48.90625_-119.34375
5476,data_48.90625_-119.28125
5477,data_48.90625_-119.21875
5478,data_48.90625_-119.15625
5479,data_48.90625_-119.09375
5480,data_48.90625_-119.03125
5481,data_48.90625_-118.96875
5482,data_48.90625_-118.90625
5483,data_48.90625_-118.84375
5484,data_48.90625_-118.78125
5485,data_48.90625_-118.71875
5486,data_48.90625_-118.65625
5487,data_48.90625_-118.59375
5488,data_48.90625_-118.53125
5489,data_48.90625_-118.46875
5490,data_48.90625_-118.40625
5491,data_48.90625_-118.34375
5492,data_48.90625_-118.28125
5493,data_48.90625_-118.21875
5494,data_48.90625_-118.15625
5495,data_48.90625_-118.09375
5496,data_48.90625_-118.03125
5497,data_48.90625_-117.96875
5498,data_48.90625_-117.90625
5499,data_48.90625_-117.84375
5500,data_48.90625_-117.78125
5501,data_48.90625_-117.71875
5502,data_48.90625_-117.65625
5503,data_48.90625_-117.59375
5504,data_48.90625_-117.53125
5505,data_48.90625_-117.46875
5506,data_48.90625_-117.40625
5507,data_48.90625_-117.34375
5508,data_48.90625_-117.28125
5509,data_48.90625_-117.21875
5510,data_48.90625_-117.15625
5511,data_48.90625_-117.09375
5512,data_48.96875_-123.34375
5513,data_48.96875_-123.28125
5514,data_48.96875_-123.21875
5515,data_48.96875_-123.15625
5516,data_48.96875_-123.09375
5517,data_48.96875_-123.03125
5518,data_48.96875_-122.96875
5519,data_48.96875_-122.90625
5520,data_48.96875_-122.84375
5521,data_48.96875_-122.78125
5522,data_48.96875_-122.71875
5523,data_48.96875_-122.65625
5524,data_48.96875_-122.59375
5525,data_48.96875_-122.53125
5526,data_48.96875_-122.46875
5527,data_48.96875_-122.40625
5528,data_48.96875_-122.34375
5529,data_48.96875_-122.28125
5530,data_48.96875_-122.21875
5531,data_48.96875_-122.15625
5532,data_48.96875_-122.09375
5533,data_48.96875_-122.03125
5534,data_48.96875_-121.96875
5535,data_48.96875_-121.90625
5536,data_48.96875_-121.84375
5537,data_48.96875_-121.78125
5538,data_48.96875_-121.71875
5539,data_48.96875_-121.65625
5540,data_48.96875_-121.59375
5541,data_48.96875_-121.53125
5542,data_48.96875_-121.46875
5543,data_48.96875_-121.40625
5544,data_48.96875_-121.34375
5545,data_48.96875_-121.28125
5546,data_48.96875_-121.21875
5547,data_48.96875_-121.15625
5548,data_48.96875_-121.09375
5549,data_48.96875_-121.03125
5550,data_48.96875_-120.96875
5551,data_48.96875_-120.90625
5552,data_48.96875_-120.84375
5553,data_48.96875_-120.78125
5554,data_48.96875_-120.71875
5555,data_48.96875_-120.65625
5556,data_48.96875_-120.59375
5557,data_48.96875_-120.53125
5558,data_48.96875_-120.46875
5559,data_48.96875_-120.40625
5560,data_48.96875_-120.34375
5561,data_48.96875_-120.28125
5562,data_48.96875_-120.21875
5563,data_48.96875_-120.15625
5564,data_48.96875_-120.09375
5565,data_48.96875_-120.03125
5566,data_48.96875_-119.96875
5567,data_48.96875_-119.90625
5568,data_48.96875_-119.84375
5569,data_48.96875_-119.78125
5570,data_48.96875_-119.71875
5571,data_48.96875_-119.65625
5572,data_48.96875_-119.59375
5573,data_48.96875_-119.53125
5574,data_48.96875_-119.46875
5575,data_48.96875_-119.40625
5576,data_48.96875_-119.34375
5577,data_48.96875_-119.28125
5578,data_48.96875_-119.21875
5579,data_48.96875_-119.15625
5580,data_48.96875_-119.09375
5581,data_48.96875_-119.03125
5582,data_48.96875_-118.96875
5583,data_48.96875_-118.90625
5584,data_48.96875_-118.84375
5585,data_48.96875_-118.78125
5586,data_48.96875_-118.71875
5587,data_48.96875_-118.65625
5588,data_48.96875_-118.59375
5589,data_48.96875_-118.53125
5590,data_48.96875_-118.46875
5591,data_48.96875_-118.40625
5592,data_48.96875_-118.34375
5593,data_48.96875_-118.28125
5594,data_48.96875_-118.21875
5595,data_48.96875_-118.15625
5596,data_48.96875_-118.09375
5597,data_48.96875_-118.03125
5598,data_48.96875_-117.96875
5599,data_48.96875_-117.90625
5600,data_48.96875_-117.84375
5601,data_48.96875_-117.78125
5602,data_48.96875_-117.71875
5603,data_48.96875_-117.65625
5604,data_48.96875_-117.59375
5605,data_48.96875_-117.53125
5606,data_48.96875_-117.46875
5607,data_48.96875_-117.40625
5608,data_48.96875_-117.34375
5609,data_48.96875_-117.28125
5610,data_48.96875_-117.21875
5611,data_48.96875_-117.15625
5612,data_48.96875_-117.09375
5613,data_48.96875_-117.03125
5614,data_49.03125_-123.34375
5615,data_49.03125_-123.28125
5616,data_49.03125_-123.21875
5617,data_49.03125_-123.15625
5618,data_49.03125_-123.09375
5619,data_49.03125_-123.03125
5620,data_49.03125_-122.96875
5621,data_49.03125_-122.90625
5622,data_49.03125_-122.84375
5623,data_49.03125_-122.78125
5624,data_49.03125_-122.71875
5625,data_49.03125_-122.65625
5626,data_49.03125_-122.59375
5627,data_49.03125_-122.53125
5628,data_49.03125_-122.46875
5629,data_49.03125_-122.40625
5630,data_49.03125_-122.34375
5631,data_49.03125_-122.28125
5632,data_49.03125_-122.21875
5633,data_49.03125_-122.15625
